Product,duration,day,month,year,start_time,end_time,event_hours,block_cat
CBP 1-4 DO,2,22,5,2017,17,19,"[17, 18]",6
CBP 1-4 DO,1,22,5,2017,18,19,[18],4
CBP 1-4 DA,1,23,5,2017,18,19,[18],1
CBP 1-4 DA,1,23,5,2017,18,19,[18],2
CBP 1-4 DA,1,23,5,2017,18,19,[18],4
CBP 1-4 DA,1,23,5,2017,18,19,[18],6
CBP 1-4 DO,1,23,5,2017,18,19,[18],1
CBP 1-4 DO,1,23,5,2017,18,19,[18],2
CBP 1-4 DO,1,23,5,2017,18,19,[18],4
CBP 1-4 DO,1,23,5,2017,18,19,[18],5
CBP 1-4 DO,1,23,5,2017,18,19,[18],6
CBP 1-4 DO,4,19,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,3,19,6,2017,16,19,"[16, 17, 18]",1
CBP 1-4 DO,3,19,6,2017,16,19,"[16, 17, 18]",2
CBP 1-4 DO,3,19,6,2017,16,19,"[16, 17, 18]",4
CBP 1-4 DO,3,19,6,2017,16,19,"[16, 17, 18]",5
CBP 1-4 DA,4,20,6,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,20,6,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,20,6,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,20,6,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,20,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,20,6,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,20,6,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,20,6,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,20,6,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,20,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 4-8 DA,4,20,6,2017,15,19,"[15, 16, 17, 18]",1
CBP 4-8 DA,4,20,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 4-8 DA,5,21,6,2017,14,19,"[14, 15, 16, 17, 18]",1
CBP 4-8 DA,5,21,6,2017,14,19,"[14, 15, 16, 17, 18]",6
CBP 1-4 DA,4,21,6,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,21,6,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,21,6,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,21,6,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,21,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,21,6,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,21,6,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,21,6,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,21,6,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,21,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,4,22,6,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,22,6,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,22,6,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,22,6,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,22,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,22,6,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,22,6,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,22,6,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,22,6,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,22,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 4-8 DA,4,22,6,2017,15,19,"[15, 16, 17, 18]",1
CBP 4-8 DA,4,22,6,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,1,26,6,2017,17,18,[17],1
CBP 1-4 DA,1,26,6,2017,17,18,[17],2
CBP 1-4 DA,1,26,6,2017,17,18,[17],4
CBP 1-4 DA,1,26,6,2017,17,18,[17],5
CBP 1-4 DA,1,26,6,2017,17,18,[17],6
CBP 1-4 DA,1,3,7,2017,18,19,[18],1
CBP 1-4 DA,1,3,7,2017,18,19,[18],2
CBP 1-4 DA,1,3,7,2017,18,19,[18],4
CBP 1-4 DA,1,3,7,2017,18,19,[18],5
CBP 1-4 DA,1,3,7,2017,18,19,[18],6
CBP 1-4 DA,1,6,7,2017,18,19,[18],1
CBP 1-4 DA,1,6,7,2017,18,19,[18],2
CBP 1-4 DA,1,6,7,2017,18,19,[18],4
CBP 1-4 DA,1,6,7,2017,18,19,[18],5
CBP 1-4 DA,1,6,7,2017,18,19,[18],6
CBP 1-4 DO,1,6,7,2017,18,19,[18],1
CBP 1-4 DO,1,6,7,2017,18,19,[18],2
CBP 1-4 DO,1,6,7,2017,18,19,[18],4
CBP 1-4 DO,1,6,7,2017,18,19,[18],5
CBP 1-4 DO,1,6,7,2017,18,19,[18],6
CBP 1-4 DA,3,7,7,2017,16,19,"[16, 17, 18]",1
CBP 1-4 DA,3,7,7,2017,16,19,"[16, 17, 18]",2
CBP 1-4 DA,3,7,7,2017,16,19,"[16, 17, 18]",4
CBP 1-4 DA,3,7,7,2017,16,19,"[16, 17, 18]",5
CBP 1-4 DA,3,7,7,2017,16,19,"[16, 17, 18]",6
CBP 1-4 DO,3,7,7,2017,16,19,"[16, 17, 18]",1
CBP 1-4 DO,3,7,7,2017,16,19,"[16, 17, 18]",2
CBP 1-4 DO,3,7,7,2017,16,19,"[16, 17, 18]",4
CBP 1-4 DO,3,7,7,2017,16,19,"[16, 17, 18]",5
CBP 1-4 DO,3,7,7,2017,16,19,"[16, 17, 18]",6
CBP 1-4 DA,1,10,7,2017,18,19,[18],1
CBP 1-4 DA,1,10,7,2017,18,19,[18],2
CBP 1-4 DA,1,10,7,2017,18,19,[18],4
CBP 1-4 DA,1,10,7,2017,18,19,[18],5
CBP 1-4 DA,1,10,7,2017,18,19,[18],6
CBP 1-4 DO,1,10,7,2017,18,19,[18],1
CBP 1-4 DO,1,10,7,2017,18,19,[18],2
CBP 1-4 DO,1,10,7,2017,18,19,[18],4
CBP 1-4 DO,1,10,7,2017,18,19,[18],5
CBP 1-4 DO,1,10,7,2017,18,19,[18],6
CBP 1-4 DA,1,27,7,2017,18,19,[18],1
CBP 1-4 DA,1,27,7,2017,18,19,[18],2
CBP 1-4 DA,1,27,7,2017,18,19,[18],4
CBP 1-4 DA,1,27,7,2017,18,19,[18],5
CBP 1-4 DA,1,27,7,2017,18,19,[18],6
CBP 1-4 DO,1,27,7,2017,18,19,[18],1
CBP 1-4 DO,1,27,7,2017,18,19,[18],2
CBP 1-4 DO,1,27,7,2017,18,19,[18],4
CBP 1-4 DO,1,27,7,2017,18,19,[18],5
CBP 1-4 DO,1,27,7,2017,18,19,[18],6
CBP 1-4 DA,3,31,7,2017,16,19,"[16, 17, 18]",1
CBP 1-4 DA,3,31,7,2017,16,19,"[16, 17, 18]",2
CBP 1-4 DA,3,31,7,2017,16,19,"[16, 17, 18]",4
CBP 1-4 DA,3,31,7,2017,16,19,"[16, 17, 18]",5
CBP 1-4 DA,3,31,7,2017,16,19,"[16, 17, 18]",6
CBP 1-4 DO,2,31,7,2017,17,19,"[17, 18]",1
CBP 1-4 DO,2,31,7,2017,17,19,"[17, 18]",2
CBP 1-4 DO,2,31,7,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,31,7,2017,17,19,"[17, 18]",5
CBP 1-4 DO,2,31,7,2017,17,19,"[17, 18]",6
CBP 1-4 DA,4,1,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,1,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,1,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,1,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,1,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,1,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,1,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,1,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,1,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,1,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,4,2,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,2,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,2,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,2,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,2,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,2,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,2,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,2,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,2,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,2,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,4,3,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,3,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,3,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,3,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,3,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,3,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,3,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,3,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,3,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,3,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,1,7,8,2017,18,19,[18],1
CBP 1-4 DA,1,7,8,2017,18,19,[18],2
CBP 1-4 DA,1,7,8,2017,18,19,[18],4
CBP 1-4 DA,1,7,8,2017,18,19,[18],5
CBP 1-4 DA,1,7,8,2017,18,19,[18],6
CBP 1-4 DA,1,10,8,2017,18,19,[18],1
CBP 1-4 DA,1,10,8,2017,18,19,[18],2
CBP 1-4 DA,1,10,8,2017,18,19,[18],5
CBP 1-4 DA,1,10,8,2017,18,19,[18],6
CBP 1-4 DO,1,10,8,2017,18,19,[18],1
CBP 1-4 DO,1,10,8,2017,18,19,[18],2
CBP 1-4 DO,1,10,8,2017,18,19,[18],5
CBP 1-4 DO,1,10,8,2017,18,19,[18],6
CBP 1-4 DA,1,11,8,2017,18,19,[18],1
CBP 1-4 DA,1,11,8,2017,18,19,[18],2
CBP 1-4 DA,1,11,8,2017,18,19,[18],4
CBP 1-4 DA,1,11,8,2017,18,19,[18],5
CBP 1-4 DA,1,11,8,2017,18,19,[18],6
CBP 1-4 DO,1,11,8,2017,18,19,[18],1
CBP 1-4 DO,1,11,8,2017,18,19,[18],2
CBP 1-4 DO,1,11,8,2017,18,19,[18],4
CBP 1-4 DO,1,11,8,2017,18,19,[18],5
CBP 1-4 DO,1,11,8,2017,18,19,[18],6
CBP 1-4 DA,4,28,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,28,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,28,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,28,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,28,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,28,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,28,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,28,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,28,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,28,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,4,29,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,29,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,29,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,29,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,29,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,29,8,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,29,8,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,29,8,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,29,8,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,29,8,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,1,30,8,2017,18,19,[18],1
CBP 1-4 DA,1,30,8,2017,18,19,[18],2
CBP 1-4 DA,1,30,8,2017,18,19,[18],4
CBP 1-4 DA,1,30,8,2017,18,19,[18],5
CBP 1-4 DA,1,30,8,2017,18,19,[18],6
CBP 1-4 DO,1,30,8,2017,18,19,[18],1
CBP 1-4 DO,1,30,8,2017,18,19,[18],2
CBP 1-4 DO,1,30,8,2017,18,19,[18],4
CBP 1-4 DO,1,30,8,2017,18,19,[18],5
CBP 1-4 DO,1,30,8,2017,18,19,[18],6
CBP 1-4 DA,3,31,8,2017,16,19,"[16, 17, 18]",1
CBP 1-4 DA,3,31,8,2017,16,19,"[16, 17, 18]",2
CBP 1-4 DA,3,31,8,2017,16,19,"[16, 17, 18]",4
CBP 1-4 DA,3,31,8,2017,16,19,"[16, 17, 18]",5
CBP 1-4 DA,3,31,8,2017,16,19,"[16, 17, 18]",6
CBP 1-4 DO,3,31,8,2017,16,19,"[16, 17, 18]",1
CBP 1-4 DO,3,31,8,2017,16,19,"[16, 17, 18]",2
CBP 1-4 DO,3,31,8,2017,16,19,"[16, 17, 18]",4
CBP 1-4 DO,3,31,8,2017,16,19,"[16, 17, 18]",5
CBP 1-4 DO,3,31,8,2017,16,19,"[16, 17, 18]",6
CBP 4-8 DA,6,1,9,2017,13,19,"[13, 14, 15, 16, 17, 18]",1
CBP 4-8 DA,6,1,9,2017,13,19,"[13, 14, 15, 16, 17, 18]",6
CBP 1-4 DA,4,1,9,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,1,9,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,1,9,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,1,9,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,1,9,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,1,9,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,1,9,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,1,9,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,1,9,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,1,9,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,4,5,9,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,5,9,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,5,9,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,5,9,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,5,9,2017,15,19,"[15, 16, 17, 18]",6
CBP 4-8 DA,4,5,9,2017,15,19,"[15, 16, 17, 18]",1
CBP 4-8 DA,4,5,9,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,2,5,9,2017,17,19,"[17, 18]",1
CBP 1-4 DO,2,5,9,2017,17,19,"[17, 18]",2
CBP 1-4 DO,2,5,9,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,5,9,2017,17,19,"[17, 18]",5
CBP 1-4 DO,2,5,9,2017,17,19,"[17, 18]",6
CBP 1-4 DA,1,6,9,2017,18,19,[18],1
CBP 1-4 DA,1,6,9,2017,18,19,[18],2
CBP 1-4 DA,1,6,9,2017,18,19,[18],4
CBP 1-4 DA,1,6,9,2017,18,19,[18],5
CBP 1-4 DA,1,6,9,2017,18,19,[18],6
CBP 1-4 DO,1,6,9,2017,18,19,[18],1
CBP 1-4 DO,1,6,9,2017,18,19,[18],2
CBP 1-4 DO,1,6,9,2017,18,19,[18],4
CBP 1-4 DO,1,6,9,2017,18,19,[18],5
CBP 1-4 DO,1,6,9,2017,18,19,[18],6
CBP 1-4 DA,1,7,9,2017,18,19,[18],4
CBP 1-4 DA,1,7,9,2017,18,19,[18],5
CBP 1-4 DA,1,7,9,2017,18,19,[18],6
CBP 1-4 DO,1,7,9,2017,18,19,[18],4
CBP 1-4 DO,1,7,9,2017,18,19,[18],5
CBP 1-4 DO,1,7,9,2017,18,19,[18],6
CBP 1-4 DA,3,11,9,2017,16,19,"[16, 17, 18]",1
CBP 1-4 DA,3,11,9,2017,16,19,"[16, 17, 18]",2
CBP 1-4 DA,3,11,9,2017,16,19,"[16, 17, 18]",4
CBP 1-4 DA,3,11,9,2017,16,19,"[16, 17, 18]",5
CBP 1-4 DA,3,11,9,2017,16,19,"[16, 17, 18]",6
CBP 1-4 DO,2,11,9,2017,17,19,"[17, 18]",1
CBP 1-4 DO,2,11,9,2017,17,19,"[17, 18]",2
CBP 1-4 DO,2,11,9,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,11,9,2017,17,19,"[17, 18]",5
CBP 1-4 DO,2,11,9,2017,17,19,"[17, 18]",6
CBP 1-4 DA,1,12,9,2017,18,19,[18],1
CBP 1-4 DA,1,12,9,2017,18,19,[18],2
CBP 1-4 DA,1,12,9,2017,18,19,[18],4
CBP 1-4 DA,1,12,9,2017,18,19,[18],5
CBP 1-4 DA,1,12,9,2017,18,19,[18],6
CBP 1-4 DO,1,12,9,2017,18,19,[18],1
CBP 1-4 DO,1,12,9,2017,18,19,[18],2
CBP 1-4 DO,1,12,9,2017,18,19,[18],4
CBP 1-4 DO,1,12,9,2017,18,19,[18],5
CBP 1-4 DO,1,12,9,2017,18,19,[18],6
CBP 1-4 DA,1,13,9,2017,18,19,[18],6
CBP 1-4 DO,1,13,9,2017,18,19,[18],6
CBP 1-4 DA,1,26,9,2017,18,19,[18],1
CBP 1-4 DA,1,26,9,2017,18,19,[18],2
CBP 1-4 DA,1,26,9,2017,18,19,[18],4
CBP 1-4 DA,1,26,9,2017,18,19,[18],5
CBP 1-4 DA,1,26,9,2017,18,19,[18],6
CBP 1-4 DO,1,26,9,2017,18,19,[18],1
CBP 1-4 DO,1,26,9,2017,18,19,[18],2
CBP 1-4 DO,1,26,9,2017,18,19,[18],4
CBP 1-4 DO,1,26,9,2017,18,19,[18],5
CBP 1-4 DO,1,26,9,2017,18,19,[18],6
CBP 1-4 DA,1,27,9,2017,18,19,[18],1
CBP 1-4 DA,1,27,9,2017,18,19,[18],2
CBP 1-4 DA,1,27,9,2017,18,19,[18],6
CBP 1-4 DO,1,27,9,2017,18,19,[18],1
CBP 1-4 DO,1,27,9,2017,18,19,[18],2
CBP 1-4 DO,1,27,9,2017,18,19,[18],6
CBP 1-4 DA,1,28,9,2017,18,19,[18],1
CBP 1-4 DA,1,28,9,2017,18,19,[18],2
CBP 1-4 DA,1,28,9,2017,18,19,[18],6
CBP 1-4 DO,1,28,9,2017,18,19,[18],1
CBP 1-4 DO,1,28,9,2017,18,19,[18],2
CBP 1-4 DO,1,28,9,2017,18,19,[18],6
CBP 1-4 DA,1,6,10,2017,18,19,[18],1
CBP 1-4 DA,1,6,10,2017,18,19,[18],2
CBP 1-4 DA,1,6,10,2017,18,19,[18],6
CBP 1-4 DO,1,6,10,2017,18,19,[18],1
CBP 1-4 DO,1,6,10,2017,18,19,[18],2
CBP 1-4 DO,1,6,10,2017,18,19,[18],6
CBP 1-4 DO,1,9,10,2017,18,19,[18],1
CBP 1-4 DO,1,9,10,2017,18,19,[18],2
CBP 1-4 DO,1,9,10,2017,18,19,[18],6
CBP 1-4 DA,1,10,10,2017,18,19,[18],1
CBP 1-4 DA,1,10,10,2017,18,19,[18],2
CBP 1-4 DA,1,10,10,2017,18,19,[18],6
CBP 1-4 DO,1,10,10,2017,18,19,[18],1
CBP 1-4 DO,1,10,10,2017,18,19,[18],2
CBP 1-4 DO,1,10,10,2017,18,19,[18],6
CBP 1-4 DA,1,11,10,2017,18,19,[18],2
CBP 1-4 DO,1,11,10,2017,18,19,[18],2
CBP 1-4 DA,1,12,10,2017,18,19,[18],2
CBP 1-4 DO,1,12,10,2017,18,19,[18],2
CBP 1-4 DO,2,16,10,2017,17,19,"[17, 18]",1
CBP 1-4 DO,2,16,10,2017,17,19,"[17, 18]",2
CBP 1-4 DO,2,16,10,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,16,10,2017,17,19,"[17, 18]",5
CBP 1-4 DO,2,16,10,2017,17,19,"[17, 18]",6
CBP 1-4 DA,1,16,10,2017,18,19,[18],1
CBP 1-4 DA,1,16,10,2017,18,19,[18],2
CBP 1-4 DA,1,16,10,2017,18,19,[18],4
CBP 1-4 DA,1,16,10,2017,18,19,[18],5
CBP 1-4 DA,1,16,10,2017,18,19,[18],6
CBP 1-4 DA,2,17,10,2017,17,19,"[17, 18]",1
CBP 1-4 DA,2,17,10,2017,17,19,"[17, 18]",2
CBP 1-4 DA,2,17,10,2017,17,19,"[17, 18]",4
CBP 1-4 DA,2,17,10,2017,17,19,"[17, 18]",5
CBP 1-4 DA,2,17,10,2017,17,19,"[17, 18]",6
CBP 1-4 DO,2,17,10,2017,17,19,"[17, 18]",1
CBP 1-4 DO,2,17,10,2017,17,19,"[17, 18]",2
CBP 1-4 DO,2,17,10,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,17,10,2017,17,19,"[17, 18]",5
CBP 1-4 DO,2,17,10,2017,17,19,"[17, 18]",6
CBP 1-4 DA,2,18,10,2017,17,19,"[17, 18]",4
CBP 1-4 DA,2,18,10,2017,17,19,"[17, 18]",5
CBP 1-4 DA,2,18,10,2017,17,19,"[17, 18]",6
CBP 1-4 DO,2,18,10,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,18,10,2017,17,19,"[17, 18]",5
CBP 1-4 DO,2,18,10,2017,17,19,"[17, 18]",6
CBP 1-4 DA,1,18,10,2017,18,19,[18],1
CBP 1-4 DA,1,18,10,2017,18,19,[18],2
CBP 1-4 DO,1,18,10,2017,18,19,[18],1
CBP 1-4 DO,1,18,10,2017,18,19,[18],2
CBP 1-4 DO,3,23,10,2017,16,19,"[16, 17, 18]",1
CBP 1-4 DO,3,23,10,2017,16,19,"[16, 17, 18]",6
CBP 1-4 DA,2,23,10,2017,17,19,"[17, 18]",1
CBP 1-4 DA,2,23,10,2017,17,19,"[17, 18]",2
CBP 1-4 DA,2,23,10,2017,17,19,"[17, 18]",4
CBP 1-4 DA,2,23,10,2017,17,19,"[17, 18]",5
CBP 1-4 DA,2,23,10,2017,17,19,"[17, 18]",6
CBP 1-4 DO,2,23,10,2017,17,19,"[17, 18]",2
CBP 1-4 DO,2,23,10,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,23,10,2017,17,19,"[17, 18]",5
CBP 4-8 DA,7,24,10,2017,12,19,"[12, 13, 14, 15, 16, 17, 18]",1
CBP 4-8 DA,7,24,10,2017,12,19,"[12, 13, 14, 15, 16, 17, 18]",6
CBP 1-4 DA,4,24,10,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DA,4,24,10,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DA,4,24,10,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DA,4,24,10,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DA,4,24,10,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DO,4,24,10,2017,15,19,"[15, 16, 17, 18]",1
CBP 1-4 DO,4,24,10,2017,15,19,"[15, 16, 17, 18]",2
CBP 1-4 DO,4,24,10,2017,15,19,"[15, 16, 17, 18]",4
CBP 1-4 DO,4,24,10,2017,15,19,"[15, 16, 17, 18]",5
CBP 1-4 DO,4,24,10,2017,15,19,"[15, 16, 17, 18]",6
CBP 1-4 DA,2,25,10,2017,17,19,"[17, 18]",1
CBP 1-4 DA,2,25,10,2017,17,19,"[17, 18]",2
CBP 1-4 DA,2,25,10,2017,17,19,"[17, 18]",4
CBP 1-4 DA,2,25,10,2017,17,19,"[17, 18]",5
CBP 1-4 DA,2,25,10,2017,17,19,"[17, 18]",6
CBP 1-4 DO,2,25,10,2017,17,19,"[17, 18]",1
CBP 1-4 DO,2,25,10,2017,17,19,"[17, 18]",2
CBP 1-4 DO,2,25,10,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,25,10,2017,17,19,"[17, 18]",5
CBP 1-4 DO,2,25,10,2017,17,19,"[17, 18]",6
CBP 1-4 DA,1,26,10,2017,18,19,[18],1
CBP 1-4 DA,1,26,10,2017,18,19,[18],2
CBP 1-4 DA,1,26,10,2017,18,19,[18],4
CBP 1-4 DA,1,26,10,2017,18,19,[18],5
CBP 1-4 DA,1,26,10,2017,18,19,[18],6
CBP 1-4 DO,1,26,10,2017,18,19,[18],1
CBP 1-4 DO,1,26,10,2017,18,19,[18],2
CBP 1-4 DO,1,26,10,2017,18,19,[18],4
CBP 1-4 DO,1,26,10,2017,18,19,[18],5
CBP 1-4 DO,1,26,10,2017,18,19,[18],6
CBP 1-4 DA,2,27,10,2017,17,19,"[17, 18]",1
CBP 1-4 DA,2,27,10,2017,17,19,"[17, 18]",2
CBP 1-4 DA,2,27,10,2017,17,19,"[17, 18]",4
CBP 1-4 DA,2,27,10,2017,17,19,"[17, 18]",5
CBP 1-4 DA,2,27,10,2017,17,19,"[17, 18]",6
CBP 1-4 DO,2,27,10,2017,17,19,"[17, 18]",1
CBP 1-4 DO,2,27,10,2017,17,19,"[17, 18]",2
CBP 1-4 DO,2,27,10,2017,17,19,"[17, 18]",4
CBP 1-4 DO,2,27,10,2017,17,19,"[17, 18]",5
CBP 1-4 DO,2,27,10,2017,17,19,"[17, 18]",6
CBP 1-4 DA,2,30,10,2017,17,19,"[17, 18]",4
CBP 1-4 DA,2,30,10,2017,17,19,"[17, 18]",5
CBP 1-4 DA,1,30,10,2017,18,19,[18],1
CBP 1-4 DA,1,30,10,2017,18,19,[18],2
CBP 1-4 DA,1,30,10,2017,18,19,[18],6
CBP 1-4 DA,1,31,10,2017,18,19,[18],1
CBP 1-4 DA,1,31,10,2017,18,19,[18],2
CBP 1-4 DA,1,31,10,2017,18,19,[18],5
CBP 1-4 DA,1,31,10,2017,18,19,[18],6
CBP 1-4 DO,1,31,10,2017,18,19,[18],1
CBP 1-4 DO,1,31,10,2017,18,19,[18],2
CBP 1-4 DO,1,31,10,2017,18,19,[18],5
CBP 1-4 DO,1,31,10,2017,18,19,[18],6
CBP 1-4 DA,1,1,11,2017,18,19,[18],1
CBP 1-4 DA,1,1,11,2017,18,19,[18],6
CBP 1-4 DO,1,1,11,2017,18,19,[18],1
CBP 1-4 DO,1,1,11,2017,18,19,[18],2
CBP 1-4 DO,1,1,11,2017,18,19,[18],4
CBP 1-4 DO,1,1,11,2017,18,19,[18],5
CBP 1-4 DO,1,1,11,2017,18,19,[18],6
CBP 1-4 DA,1,2,11,2017,18,19,[18],1
CBP 1-4 DA,1,2,11,2017,18,19,[18],6
CBP 1-4 DO,1,2,11,2017,18,19,[18],1
CBP 1-4 DO,1,2,11,2017,18,19,[18],2
